"","MRCA","MaxAge","MinAge","taxonA","taxonB","reference","mrca_node_number","mrca_node_name"
"16","92c86e22209674e5331d83b15d0ea4ce",5.964478,5.964478,"Cardinalis_sinuatus","Cardinalis_cardinalis","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",290,"n290"
"520","2a3c8a9772ac0180a1eefc40388bcca2",3.863452,3.863452,"Cardinalis_phoeniceus","Cardinalis_sinuatus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",291,"n291"
"627","c470ecdf4705a27febd4075c73bf0a2e",4.11997300000001,4.11997300000001,"Cardinalis_phoeniceus","Cardinalis_sinuatus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",291,"n291"
"691","4c9946f061483b64aa5712a08347fb03",5.35522900000001,5.35522900000001,"Cardinalis_sinuatus","Cardinalis_phoeniceus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",291,"n291"
"92","acff9a460d81acd854764154e46f0567",6.55174700000001,6.55174700000001,"Cardinalis_phoeniceus","Cardinalis_sinuatus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",291,"n291"
"308","ff8dc67d99bd45b98d2639398d654735",6.62200000000001,6.62200000000001,"Cardinalis_sinuatus","Cardinalis_phoeniceus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",291,"n291"
"870","dc3847234c5e0ad9fc28a4cc74074e53",6.62200000000001,6.62200000000001,"Cardinalis_sinuatus","Cardinalis_phoeniceus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",291,"n291"
"1046","0c9780bf9b44b3dbfcd582eb54d315cf",7.3844931915,7.3844931915,"Passerina_caerulea","Spiza_americana","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",292,"n292"
"467","28b10debd5238a58c40215ae514d4ab0",7.68467325,7.68467325,"Passerina_rositae","Spiza_americana","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",292,"n292"
"571","32d20f44f28055ad9ef3ed624f30e3f8",8.2329609,8.2329609,"Passerina_rositae","Spiza_americana","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",292,"n292"
"673","4f84173a0057bc8ba41747455a27ef01",10.3269032272727,10.3269032272727,"Spiza_americana","Passerina_cyanea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",292,"n292"
"302","b5e85481ff1927fc954f10499489a4da",12.7697,12.7697,"Cyanoloxia_glaucocaerulea","Spiza_americana","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",292,"n292"
"858","4b501cb21c893dcc77908c94e241b5d7",12.7697151363636,12.7697151363636,"Spiza_americana","Passerina_cyanea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",292,"n292"
"86","c4cab47e20e3c2292f0cf99de132416b",12.78833425,12.78833425,"Cyanoloxia_glaucocaerulea","Spiza_americana","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",292,"n292"
"1047","65b27c231b7ef3e4aa8db50be0305392",4.9521149745,4.9521149745,"Passerina_caerulea","Cyanoloxia_glaucocaerulea","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",293,"n293"
"504","11fe49b6915941734dc225d836e602a1",5.597332,5.597332,"Cyanoloxia_glaucocaerulea","Cyanocompsa_parellina","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",293,"n293"
"607","791963cfcd12e673ab172889a336349d",5.991034,5.991034,"Cyanoloxia_glaucocaerulea","Cyanocompsa_parellina","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",293,"n293"
"715","69104528c6d894f9a21c9b7d7aca423a",8.55558350000001,8.55558350000001,"Cyanocompsa_parellina","Cyanoloxia_cyanoides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",293,"n293"
"143","15dd12194a7161a0963f8705090db005",9.17901728571429,9.17901728571429,"Passerina_cyanea","Cyanocompsa_brissonii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",293,"n293"
"327","a581710e0d5fa27880e92513ad0b139f",9.53,9.53,"Cyanocompsa_parellina","Cyanocompsa_brissonii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",293,"n293"
"131","c3aaf80aa290b6cdc8082f5b4f5b279d",10.00077975,10.00077975,"Cyanocompsa_brissonii","Cyanocompsa_parellina","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",293,"n293"
"898","70b31854cc14ecc6c8c72e91c593ca32",10.579392,10.579392,"Cyanocompsa_parellina","Cyanoloxia_cyanoides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",293,"n293"
"107","8c6533f6829863d7341d68d335e4fc2c",11.1445442777778,11.1445442777778,"Cyanocompsa_parellina","Cyanoloxia_glaucocaerulea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",293,"n293"
"720","5fc8b5b3308a743dc70cfe73e85b1298",5.58516100000001,5.58516100000001,"Cyanocompsa_brissonii","Cyanoloxia_cyanoides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",294,"n294"
"907","50e60504fe66fd4fef21abb663b1c063",6.90632100000001,6.90632100000001,"Cyanocompsa_brissonii","Cyanoloxia_cyanoides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",294,"n294"
"507","66de12d63d037c8509bf0a8998b9bcbd",2.195783,2.195783,"Cyanoloxia_glaucocaerulea","Cyanocompsa_brissonii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",295,"n295"
"610","296dbd41c26ac8938a3f66a024d13a9c",2.333011,2.333011,"Cyanoloxia_glaucocaerulea","Cyanocompsa_brissonii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",295,"n295"
"774","505e2980b96a1044d700dbab2d969823",3.20892300000001,3.20892300000001,"Cyanocompsa_brissonii","Cyanoloxia_glaucocaerulea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",295,"n295"
"953","09aec5e06ff8e811e356c0e638adee53",3.96798800000001,3.96798800000001,"Cyanocompsa_brissonii","Cyanoloxia_glaucocaerulea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",295,"n295"
"317","d215aebe8704f9edc31023460b728e73",11.357856,11.357856,"Cyanocompsa_brissonii","Cyanoloxia_glaucocaerulea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",295,"n295"
"1049","a9fae2086f3b563ea07b3bc44e6e5943",3.6937384423,3.6937384423,"Passerina_caerulea","Cyanocompsa_parellina","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",296,"n296"
"484","66860a355af09c2ab82ff1b315b059bb",6.03728464285714,6.03728464285714,"Passerina_rositae","Cyanocompsa_parellina","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",296,"n296"
"585","e890ca5e93301f80b1c658746fc7cd13",6.44350585714286,6.44350585714286,"Passerina_rositae","Cyanocompsa_parellina","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",296,"n296"
"1124","7cb7b7c3b0c55e7f41561e263489d1aa",6.83892799409999,6.83892799409999,"Passerina_cyanea","Cyanocompsa_parellina","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",296,"n296"
"706","ca8394eea29953e5301085d190617a94",9.18512251785715,9.18512251785715,"Cyanocompsa_parellina","Passerina_cyanea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",296,"n296"
"342","ccbfac592d6a561388bcfe354db0e200",9.53,9.53,"Passerina_cyanea","Cyanocompsa_parellina","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",296,"n296"
"883","335be0e1bc9ebefdf2b21003b5db2c08",11.3578482142857,11.3578482142857,"Cyanocompsa_parellina","Passerina_cyanea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",296,"n296"
"1048","9af7dbdaba79299fd091b073b161a54a",4.3913852595,4.3913852595,"Passerina_caerulea","Passerina_ciris","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",297,"n297"
"503","bd27aa6e30caad043568e6d1f7d8c1b3",4.59360133333334,4.59360133333334,"Passerina_cyanea","Passerina_rositae","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",297,"n297"
"606","aae24e864020086d70275193ed729b69",4.89242766666667,4.89242766666667,"Passerina_cyanea","Passerina_rositae","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",297,"n297"
"750","e35229037ff10bc45a283d7e43b8b9e6",6.10397112500001,6.10397112500001,"Passerina_amoena","Passerina_rositae","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",297,"n297"
"925","dc1016147c18bdffe1b3f1313436c0f6",7.54785637500001,7.54785637500001,"Passerina_amoena","Passerina_rositae","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",297,"n297"
"360","a17954ba2cab8fb80ea846d955e3ff3e",7.54786,7.54786,"Passerina_rositae","Passerina_amoena","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",297,"n297"
"167","619a75411dbab2ef9345494c3c289410",7.65026450000001,7.65026450000001,"Passerina_rositae","Passerina_amoena","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",297,"n297"
"513","5005a11652608ee75d54fcda11ac001d",4.1722035,4.1722035,"Passerina_amoena","Passerina_cyanea","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",298,"n298"
"620","64bb50ae31d21d688efb235934c9b5cd",4.4588335,4.4588335,"Passerina_amoena","Passerina_cyanea","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",298,"n298"
"714","bdb966c76130f4ec71fd221ee7734d6f",6.64423358333335,6.64423358333335,"Passerina_cyanea","Passerina_amoena","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",298,"n298"
"897","7f8ae4323943711072b3a61e011783af",8.21591625000001,8.21591625000001,"Passerina_cyanea","Passerina_amoena","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",298,"n298"
"343","67b4b1814a131ff738b394f3a27856da",8.21592,8.21592,"Passerina_cyanea","Passerina_amoena","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",298,"n298"
"152","8ebeedd6e53884df7212ff4fe75839a9",8.39005033333334,8.39005033333334,"Passerina_amoena","Passerina_cyanea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",298,"n298"
"521","b38fcc8d23a285af15eb1590db6be679",2.729388,2.729388,"Passerina_amoena","Passerina_caerulea","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",299,"n299"
"626","ad76ed7e6233ca739e7ff03fa87934a2",2.906225,2.906225,"Passerina_amoena","Passerina_caerulea","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",299,"n299"
"182","ead62200b0d278a0de5c0d8e3dfa49a1",3.53575600000001,3.53575600000001,"Passerina_amoena","Passerina_caerulea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",299,"n299"
"765","b525b06055a97df2c846fa1f0436c56c",3.68654900000001,3.68654900000001,"Passerina_amoena","Passerina_caerulea","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",299,"n299"
"367","1d469a1255fddb3ad2a5459e083f0376",3.8293,3.8293,"Passerina_amoena","Passerina_caerulea","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",299,"n299"
